id,headline,new_time,received_time,model_sentiment,currency
2faec96dd1f941ad9b265519f44a76be,ForexLive: Trade ideas thread - European session 2 August 2019,,2019/8/2 14:55:00,-60.0,EUR
56ce7fdacabc49c78691b6f32f231523,"Saudi Arabia, U.A.E Raise Key Rates Following Fed Move",,2018/9/27 03:04:33,0.0,USD
2bbfbd42fac642ffbea00bce9fd586c1,ForexLive: Germany June final services PMI 55.8 vs 55.6 prelim,,2019/7/3 16:00:14,0.0,EUR
cfd816309f7440489f9d4271679f2d93,Indonesian Court Starts Reading Its Decision on Prabowo Appeal,,2019/6/27 13:43:54,0.0,IDR
09595fe8656f49079c13e2fba820015f,"Draghi's Take On Growth, Euro",,2018/4/26 20:38:32,0.0,EUR
b961731948e7492dbfe922fdb19d18d2,Eskom Bailout to Eclipse Rand Debt Rally,,2019/6/21 15:38:29,60.0,ZAR
5176ea7aca654a02aa6d35b7bfef2f1e,"FX/RATES DAYBOOK AMERICAS: Dollar Trades Mixed, Treasuries Slide",,2019/6/11 18:04:07,0.0,USD
de9d3198c007419a8494f13b779adac5,"FOMC Minutes Are No Catalyst for the Dollar, CIBC’s Rai Says",2019/8/22 02:34:45,2019/8/22 02:34:46,0.0,USD
720465c96fce4362bdcf88f52e164587,ForexLive: New Zealand data - May card spending (retail) -0.5% m/m (expected +0.5%),,2019/6/12 06:49:38,-60.0,NZD
51beeb33f46342bea51537d118c160c5,CORRECT: Argentina to Keep Limit on USD Buys if FX Band Crossed,,2018/12/20 03:22:42,0.0,USD
6d4160a07f704fcb8e22c041f21702d2,ForexLive: Responses to the Australian employment report coming through - more,,2019/6/13 10:48:24,0.0,AUD
bc6973cb452d4c71a0225dafc1afdd48,"Action Forex: Oil, Asian Data And Protests Weigh On FTSE",,2019/6/14 17:34:53,-60.0,GBP
156219dd6b4d40f0b681d2cc3bc63a39,ForexLive: Australia - leading index for April: -0.09% m/m (prior +0.19%),,2019/5/22 08:30:59,0.0,AUD
72c309a21d9b414b9a96ca9b0684c00a,"Asia Faces Rough Start on Fed Caution, Trump-Iran Rhetoric",,2019/6/26 06:55:19,0.0,USD
98ca849703914265a8020c8bdb528b2c,"Rate Cuts in Fashion as Trade War Worsens, Yuan Falls: EM Review",,2019/8/9 15:29:56,-60.0,CNY
a6777e646bbb4e9d8439cde99d9a1b30,Market ‘Pain Threshold’ Looms on $300 Billion More China Tariffs,,2019/6/5 16:33:51,0.0,CNY
4d8ed48771f94ca7a32567e421ffb64d,Pound Hits Highest in Over a Month as Johnson Strategy Crumbles,2019/9/5 19:45:05,2019/9/5 19:45:06,0.0,GBP
48f994e1137040bbbc39d2c090591151,ForexLive: BOJ Deputy Governor Amamiya - need to continue current easing,,2019/5/23 09:53:09,60.0,JPY
121c98af2fa3410ab7d38965e4c4e417,"U.K. July House Prices Rise 0.3% on Month, Nationwide Says",,2019/7/31 14:02:07,60.0,GBP
70789989c32d4399ae9e8ed3a4b65ae9,U.S. Stocks Rally on Hopeful Turn in Trade Outlook: Markets Wrap,2019/8/27 01:01:36,2019/8/27 01:01:36,60.0,USD
0b2b86384e97438f95c07ec9d137b3ab,Global Funds Sell Net 6.45B Rupees of India Stocks Today,,2019/7/30 21:36:00,-60.0,INR
781f7c6892894caaa20bacd0c46aa634,European Stocks Get Warning From German Factories: Markets Live,,2019/7/5 15:03:24,0.0,EUR
80ca9018bccc4b6ebf9f55c94ce46710,"BOJ Gives JGBs Weekend Pass, Not Indefinite Leave: Markets Live",2019/8/30 09:55:43,2019/8/30 09:55:45,-60.0,JPY
027d51683c804f879b1ed0268cdffb38,South Africa to Allocate Eskom Much of $16 Billion It Needs,,2019/6/21 01:30:21,0.0,ZAR
1ed2064631944724a37032be4f7d10a3,Fitch Cuts South Africa Ratings Outlook After Eskom Bailout (1),,2019/7/27 16:53:54,60.0,ZAR
b88eeeea94cb418897c356842b025965,TOPLive Starts: China Premier Li Keqiang Speaks at Summer Davos,,2019/7/2 10:30:04,0.0,CNY
a1ac77ca8d354d099af8b70c420bd8f8,"U.S. Stocks Decline; Dollar, Treasuries Mixed: Markets Wrap",,2019/7/9 04:03:24,-60.0,USD
559817147f5a4e658a4bcff611db192a,Weak German Data Suggest More Pain for European Cyclical Stocks,,2019/5/23 18:37:35,0.0,EUR
83d9e4dc9d3d40cea82d8666995fc056,Singapore Woos Banks in Battle of Asia’s Biggest Currency Hubs,2019/9/17 00:22:41,2019/9/17 00:22:42,0.0,SGD
ea9a7100d4084bc6bcbe28c9714267ed,"Fed 1990s Throwback, Argentina’s Curse, Factory Pain: Eco Day",,2019/8/1 19:05:33,0.0,USD
909c8dc62b464740b3c82ed58428d5fe,Yuan in Spotlight as Global Gauge of Stress as G-20 Starts (1),,2019/6/28 10:22:22,0.0,CNY
fd670e34fac6429dbb38c0c131af526d,China Yields Mixed: Sovereign Update,,2019/6/6 16:34:35,0.0,CNY
e1957d45e6c64bb0abd25de551a2c6e0,India Yields Mostly Higher: Sovereign Update,,2019/6/25 19:33:18,0.0,INR
a5d22d849fdd42a7bd753a88938655f9,Assets Buoyed Amid ‘Mixed News’ From Trump on Trade: Inside EM,,2019/5/27 18:11:09,0.0,USD
1459c92158b24d329a699e4fc196990f,CORRECT: Haven Flows Seen Supporting Baht: Inside Thailand,,2019/8/15 10:18:22,0.0,THB
7b7f9ba094d440bd9d5a6a36bc950bf4,Wall Street's Trade Talks Concession Is a VIX with a 12 Handle,,2019/7/3 05:09:14,0.0,USD
2dc1548dca294d4698099c24bd26cd15,Powell Finds a Way to Disappoint Markets. Again: Robert Burgess,,2019/8/1 04:37:18,0.0,USD
e95cae9124824b10adb0d5c9382f3e03,Optimistic Lowe Brings Some Relief to the Aussie Dollar's Pain,,2019/8/9 07:46:41,60.0,AUD
16b14ebfc870490292e7af6e9addec53,Threat of Italy Budget Measures Pierces Markets Calm,,2019/5/27 21:42:14,-60.0,EUR
b705265e4c734028b906d3be82bb4b8b,"Action Forex: Markets Await Fed, Dollar Slightly Softer On Light Volumes",,2019/6/19 19:57:41,0.0,USD
5139921da26542b391f4a456a0968296,Ramaphosa Says South Africa Has No Money for Nuclear Power,,2018/1/25 21:00:24,0.0,ZAR
6e5b193ab1ec4b869fa1f8a7f626e217,Market Is Boxing Itself Into Corner for July Fed Cut: Macro View,,2019/6/12 10:26:36,-60.0,USD
7e4974980d7a4e4fb5e1d6244ac09aa3,U.S. Federal Open Market Committee Statements Comparison,,2018/12/20 03:03:30,-60.0,USD
ffba69bcbd634b828e6f6181227ee8da,Italy Seeks ECB Board Seat as League Urges ‘Infrastructure QE’,,2019/5/27 22:33:34,60.0,EUR
5573d70e1c3b42f5bf0a06ad368baddf,ForexLive: More details on the US proposed extra tariffs on EU goods,,2019/7/2 07:02:03,0.0,EUR
583dcc67f05543b9982a7fb8c9b5066f,BOJ Seeks More Accurate Measure of Japan’s Economic Growth,,2019/5/21 11:52:02,0.0,JPY
dbf18bdb093d42c7a4f3eb172f12846d,Yuan Still Needs to Price In Last Round of Tariffs: Markets Live,,2019/8/1 09:30:06,0.0,CNY
cf40fb816f8345f9924582d4ea328baf,Yen Near Five-Month High as Trade Talks in Focus: Inside Japan,,2019/6/24 09:44:44,60.0,JPY
b9f298c5536e45a6a016827b9e7e0041,Bank of Thailand Says 1Q Gross NPL Ratio Steady at 2.94%: Link,,2019/5/21 15:34:56,60.0,THB
ff27e5fb78f640329aa4321d557452cc,"European Stocks Retreat; Bank of Ireland, Credit Agricole Drop",,2009/6/25 22:10:23,-60.0,EUR
265386a292ec435eaf88dc3133f7e3b8,Hong Kong End-May Jobless Rate 2.8%; Matching Estimate,,2019/6/19 16:36:32,0.0,HKD
3fece155975f4c5f9342d883d70990c1,Thai August Consumer Confidence Falls to Lowest Since 2016 (1),2019/9/5 18:18:27,2019/9/5 18:18:28,-60.0,THB
1d0e18641c5f46c789c724b17df792aa,Japan July Industrial Production Rises 1.3% M/m; Est. +0.3%,2019/8/30 07:52:21,2019/8/30 07:52:21,60.0,JPY
0496c79e17ee4b0594a7a31d860e063a,"Dollar Rally Nears End as Trump to Cut Trade Deal, Fund Says (2)",,2019/5/28 13:51:48,-60.0,USD
1e5a1bfeeef54babb98d76d60d918432,Action Forex: The Dollar Index Has Updated Annual Highs,,2019/5/22 17:32:32,60.0,USD
f825a5925d674aec96f9ab323265d593,ForexLive: ForexLive Asia FX news wrap: AUD dip - weaker business confidence in June,,2019/7/9 11:51:44,-60.0,AUD
54b151d9c7b148a0b0ea275a61c6e893,Republic of Indonesia: SE 2019/05/31,,2019/6/11 19:49:35,-60.0,IDR
1c1e80ce5f7b454db1233e521d959b2b,ForexLive: PBOC injects one year funds via MLF,,2019/5/14 09:51:22,-60.0,CNY
bfba9e0863ff479db83982ab54940de9,Haven Yields Have Further to Fall on Hong Kong: Markets Live,2019/9/2 16:05:55,2019/9/2 16:05:55,-60.0,HKD
e31ead0e26f04151ba50192554e23fba,Germany Yields Mixed: Sovereign Update,,2019/7/26 22:30:05,0.0,EUR
3de504b2bb1349debfd9845f6d604702,Labour Split on Referendum Key to Talks Failure: U.K. Official,,2019/5/17 18:54:29,-60.0,GBP
3e80bf8657e9484e9b669297be4dac3e,Baht Consolidates Amid Foreign Fund Outflows: Inside Thailand,2019/8/23 12:59:38,2019/8/23 12:59:39,0.0,THB
c8f3547f824149519ed8424e69c4454e,"Gold's Road to $1,400 Paved With Fed Rate Cuts: Markets Live",,2019/6/3 16:20:59,0.0,USD
5807466023fd4f15a73a1df53c5c5309,Rupee Forwards Advance as Upward Momentum Builds: Asian NDFs,,2018/9/11 02:45:02,-60.0,INR
edb95e3f7b3c43ae9a6d435eea713ec4,ForexLive: China press: The US is doomed to fail if it acts arbitrarily on trade,,2019/5/30 07:45:37,0.0,CNY
d432745e1bf44d18884161619f8b50b2,Thailand Yields Mostly Higher: Sovereign Update,,2019/5/17 18:00:02,60.0,THB
75edaa3dd45341c4863c4045cb89b339,ForexLive: European shares end the day with gains,,2019/6/28 23:58:36,60.0,EUR
c1e3dc5ffc834d4ab25bcb762e0df433,Sudden About-Face Puts a Question Mark Over Strong Dollar Story,,2019/5/24 03:59:14,0.0,USD
5c216bd4677d435f80bd4dcc120dafd1,Canada Home Prices Gain Most Since 2017 as Market Recovers,,2019/8/15 22:05:49,0.0,CAD
24b470b4e1274421bffb35b44cbbd7a0,"New Zealand Retail Sales Gain on Autos, Department Stores",,2019/5/22 07:06:41,60.0,NZD
08d8d05393c44d9891535cb415148d1d,Draghi Says Unilateral Trade Decisions Are `Dangerous': TOPLive,,2018/3/8 21:55:28,0.0,EUR
e7b71f045d254d3aba9eee0d0306c6e9,"EU Leaders Nominate Lagarde for ECB President, Bettel Says",,2019/7/3 01:05:56,0.0,EUR
70ddbdff36ab43d085a0f6bc6549c689,"Thailand Curve Steady, CDS Spread Tighter: Sovereign Update",,2019/5/28 10:00:02,0.0,THB
c91b2ff72a774614934e780244a0d714,"Thailand Has Political Stability, Prime Minister Prayuth Says",,2019/6/21 10:16:31,60.0,THB
3e2d67d1abf24970b5ccb120dc86fb64,"Japan Faces ’Near-Zero’ Growth in Second Quarter, Citigroup Says",,2019/5/24 11:07:51,0.0,JPY
5041bc84f1544065b8a9602edcf1ace2,ForexLive: Fed's Kaplan. Sees risks to the downside.,2019/8/23 03:23:37,2019/8/23 03:23:38,-60.0,USD
9809b22f948e48f38dca924a20f85473,"Action Forex: US Dollar Index Approaches 2-Year High Again, Positive Profile In Long Term",,2019/5/30 17:52:09,60.0,USD
88ab1b551a2d4e7997cc4cb4239f353e,U.S. Stock Bulls May Not Have Plan B for Rate Cuts: Markets Live,,2019/6/17 22:15:29,-60.0,USD
4714b535b72540b38ee3b9b0bbd3a7b9,"ASX tumbles $40 billion on US recession, China slowdown fears",,2019/8/15 11:46:24,-60.0,CNY
66b85f206d7149eb9ec258b8d7d21750,Singapore Stock Resilience Hit By Electric Shock Treatment,,2019/6/17 08:39:30,0.0,SGD
2f94a9a0ed2d41e39c730a67ed69b38a,Asian Stocks to Gain; Dollar Rises to 2019 High: Markets Wrap,2019/8/20 05:49:13,2019/8/20 05:49:13,60.0,USD
0ec36aea47c94f6ebdb779c6e75a4708,Thailand Cuts GDP Growth Forecast as Trade War Hurts Exports,,2019/8/19 11:07:26,-60.0,THB
cc340bcd44ff47909c28543ea8e910bd,ForexLive: The market will be looking for Powell to give what it wants....a cut confirmation tomorrow,,2019/7/10 02:11:38,0.0,USD
cf339e3c27d348059348813e90945536,A History Degree Is Handy In Analyzing The Fed,,2019/7/9 01:38:14,0.0,USD
c700e56a783b46a8a1302182885bd3d9,ForexLive: A good day for European indices,,2019/5/16 23:38:06,0.0,EUR
e277549181b74f6dbc349cdfb88e556e,U.K. Curve Shifts Lower: Sovereign Update,,2019/5/15 17:00:08,-60.0,GBP
6b554cb6d17d45f6b785fe8eb7924cda,‘No One Died’: RBA Officials Relaxed About New Banknote Typo,,2019/6/18 15:28:24,-60.0,AUD
db7eb3c060ee4b57bc1a11988f119523,ForexLive: France May business confidence 106 vs 105 expected,,2019/5/23 14:45:56,0.0,EUR
449b7b86da2b417784478315497bbaad,"Action Forex: Australian Capex: 2019/20, an Uncertain Investment Outlook",,2019/5/30 13:17:11,0.0,AUD
4417c09b264d4e349ae8d40b98fa7776,Sterling Pressures Could Snowball to Parity in No-Deal Brexit,,2019/8/9 16:30:10,0.0,GBP
76b5196d218441b38393cb9bb3b9a33e,Fed Likely to Consider Half-Point Move If and When It Cuts Rates,,2019/6/18 17:00:00,0.0,USD
b724e81200bb40e9ac55ae3b97acd8a5,CAD Rises After Canadian Trade Numbers Beat Estimates,,2017/12/5 22:04:41,0.0,CAD
1f99ead1c1724ca0adf16afd43ffdc0b,Citi Exits HKD Interest-Rate Swaps Wager It Suggested Last Week,,2019/6/6 14:10:22,60.0,HKD
bca49f314172461ca38adbabe1b2bd96,Stocks in Asia Slip as Trump Threatens on Trade: Markets Wrap,,2019/7/17 08:16:19,-60.0,USD
65287075ea5249ad88e0bb4639bfe557,ForexLive: France June consumer spending -0.1% vs +0.2% m/m expected,,2019/7/30 14:45:22,0.0,EUR
e80e9991a50443d3920e034eaaaa280e,"The Heat Is On for PBOC Easing, But Not Too Much: Markets Live",,2019/7/11 12:58:15,-60.0,CNY
0b10f5be5014445bb391e0f6e381ca5c,Europe Defensives Are Building Wall of Stock Worry: Markets Live,,2019/7/4 18:22:10,-60.0,EUR
b68dbc6249dd4d9bb7c8d3527005bd1c,U.S. Joining Global Factory Slump Fuels Fed Bets: Markets Live,2019/9/4 06:40:23,2019/9/4 06:40:24,0.0,USD
d701cfd3343c40dd920d7520e27ec8df,PBOC to Prevent Risks While Pushing for Economic Growth,,2019/6/27 17:35:42,-60.0,CNY
ae2f9ffb57da40c8ab2dbf884c86fea1,Euro Falls After Draghi Sees Risks to Euro-Area Growth: Chart,,2019/4/10 21:30:56,-60.0,EUR
ac71de30f62d460f8ca7dc72db03e148,Baht’s Gain Stalls Near Jan.-Feb. Resistance: Inside Thailand,,2019/6/13 08:47:35,60.0,THB
e12a70f339e04649bb1697919c10e4d3,ForexLive: China wants 'balanced' trade deal at G20 but US isn't interested - report,,2019/6/27 22:30:18,0.0,CNY
c757f234891740b29326f9aedcdf58c9,"Zimbabwe Dollar Returns, a Decade After It Became Worthless (1)",,2019/6/25 21:00:52,0.0,USD
679388ef6e664abe9f1f8a06acb88adf,U.S. Stocks Are Not Going to Like All The Global Question Marks,,2019/8/12 21:53:49,0.0,USD
12d66171eb20401c9fc6d74f1c8508bc,ForexLive: European shares end the day with gains,,2019/6/20 23:40:19,60.0,EUR
3ebe51c9be074ce7b1ab3fa11af3d8c1,China Manipulator Tag Hits Stocks; Yuan Stabilizes: Markets Wrap,,2019/8/6 10:57:34,-60.0,CNY
493d44d34326491fb9c426e1e9856ee0,"ECB Changes Language on Asset Purchases, Keeps Rates Unchanged",,2018/3/8 20:52:22,0.0,EUR
8fc694e7b1d1488fa71225bcdaf15c8d,Season for China Currency Policy Changes Approaches: Chart,,2019/7/29 09:51:13,0.0,CNY
b285fde8031e4cadbddfe73662f13baf,U.S. Short-End Proves to Be the Tail Wagging the Fed Dog,,2019/6/5 15:27:53,-60.0,USD
e5f8db5563ae4ded9f9d7d416e1dbeec,Europe Rates Get Last Push to Price In Cut From ECB's Rehn,,2019/8/15 22:21:16,0.0,EUR
ded8db994bf34d538d4e1b92f0a99df4,Fed Officials Pledge Rate Patience Amid Trade and Trump Pressure,,2019/5/15 11:33:46,0.0,USD
f6bab9fae05e41d89206318bcb90383c,Pound Uncertainty Gives Bulls and Bears Ammo,2019/8/27 19:03:16,2019/8/27 19:03:16,-60.0,GBP
54fff957590a4bdd8ad533ccc65368ca,Stockpiling Boosts U.K. Economy But Slowdown Appears Under Way,,2019/5/10 16:30:01,0.0,GBP
1969fcc87faa450a9517f4996b71946b,"Here’s How Germany Could Boost Its Economy, If It Wants to Act",,2019/8/18 14:12:32,60.0,EUR
854b9acacd3b4b57b0ecdf90c1f3868e,South Africa Central Bank Names Research Head Loewald to MPC (1),,2019/5/23 21:37:43,60.0,ZAR
cda33c76cd794c2aa7375b6abe6f2de1,South Korea Long End Cheaper: Sovereign Update,,2019/6/21 09:30:01,0.0,KRW
33186226c7c2417b8423d1c1b8f0b4d7,China Jan.-April Property Development Investment Rises 11.9% Y/y,,2019/5/15 11:51:08,60.0,CNY
c0efb2d5bdda48ab843cf865ce818263,PBOC's Message to Unfriend Yuan Shorts Is Clear,,2019/8/7 09:27:15,0.0,CNY
4029dfb0c9e44e13a7e794d20426c45d,Indonesia Yields Mostly Higher: Sovereign Update,,2019/8/1 13:05:03,0.0,IDR
3dadfd98d1374f49a8b0927901d2ce07,China Revises 1Q Current Account Surplus to $49B,,2019/6/27 15:32:07,60.0,CNY
ae27e862569b4f16bfe94ef198d21811,South Africa Pays Eskom Premium as Yields Widen Above Brazil’s,,2019/7/10 19:52:26,0.0,ZAR
857e55fc6bf14999a38f5134749fa079,Risk Assets Don't See China's Balm as Game Changer: Markets Live,2019/8/26 11:48:08,2019/8/26 11:48:08,0.0,CNY
e50bd0bf99094e0b865e6ca5d8f7b6ff,ForexLive: Gold starts to slip below key near-term levels as focus turns towards Fed meeting this week,,2019/6/17 17:07:40,60.0,USD
0825304fd0924bcca0d9907db4dda412,"European Banks Bounce as ECB Holds Rates, Considers Tiering",,2019/7/25 20:01:08,0.0,EUR
f9935b1aac9546579acb3543c18c77aa,ForexLive: AUD traders - heads up for the monthly business confidence data due from Australia Tuesday,,2019/7/8 09:55:17,0.0,AUD
cf47085fdeac4686aa3f85643c6564dd,Italian Coalition Breakup May Lead to Market-Friendly Setup: RBC,,2019/5/15 20:49:55,-60.0,EUR
475269579f434198bf29186d491ed6e5,ForexLive: The DXY index moves above 50% retracement,,2019/6/15 00:28:09,60.0,USD
bd403f92be27428fb1142222c5e2f743,ForexLive: Ahead of RBA minutes and then the speech from Governor Lowe - AUD levels,,2019/5/21 08:32:32,0.0,AUD
05aa21a4631b4fc5b295e7a6dda5b6b0,European Stocks Fall for Third Straight Day Amid Debt Concern,,2011/7/12 21:12:23,-60.0,EUR
4420532cc196424dbf6df93f4ce8d8ee,ForexLive: Risk mood softens after China tariffs statement,,2019/8/15 17:35:55,0.0,CNY
b728c15546f74635809f58872d207a34,Australia Yields Mostly Lower: Sovereign Update,,2019/8/9 08:15:02,0.0,AUD
291f8d7e1cdd424595793f175874ae07,Poland’s Law & Justice Party Gets 45.6% in EU Vote: Commission,,2019/5/27 14:26:41,0.0,EUR
8ed8f5a0aca84a5daa345c0309a64bc8,BNZ Lowers NZ GDP Growth Forecast on ‘Shaky’ Manufacturing Data,2019/9/9 10:42:09,2019/9/9 10:42:10,-60.0,NZD
dea90d87a1754661a2732516c86fac1c,Hong Kong Dollar's Biggest Enemy Could Be Just Across the Border,2019/8/28 10:55:26,2019/8/28 10:55:27,0.0,HKD
87c10944e85b4eb1bcee69d5eea3e78d,Stocks Approach Day’s Lows; Draghi Whipsaws Euro: Markets Wrap,,2019/7/26 03:13:38,60.0,EUR
aee0db3e019047a8a01372200d9bf169,Tokyo May Core CPI +1.1% Y/y; Est. +1.2%,,2019/5/31 07:33:07,-60.0,JPY
eb5227c916ca4fc39a586c7c3280f481,"USD Gains, Stocks Advance; Moody’s Conference: Colombia Today",,2019/6/11 20:20:19,60.0,USD
3baf819c0ba04b449983fd6e65e10f71,ForexLive: Economic data coming up in the European session,,2019/7/31 12:11:14,-60.0,EUR
e10cb003f8174032ba3851f0739f034c,France June Flash Services PMI 53.1; Est 51.6,,2019/6/21 15:18:58,0.0,EUR
21b1c75df1d6498e9db6576567372a27,ForexLive: Australian trade balance data due today - preview,,2019/7/3 05:15:50,0.0,AUD
0cd4b6f266a54853a1a569530acbde5c,Stocks Decline With Dollar as Treasuries Advance: Markets Wrap,2019/8/21 02:46:02,2019/8/21 02:46:02,-60.0,USD
4bee689b8110461ba49b629ccce7483e,Stocks Extend Gains as Dollar Steadies; Oil Falls: Markets Wrap,,2019/6/5 18:39:42,0.0,USD
fbe4918c34a14a6eb4ffe1f7b2933416,"Treasuries, Gold Surge as U.S. Stocks Fluctuate: Markets Wrap",,2019/7/3 01:43:14,-60.0,USD
f668944203114c2ca2b14b8ec9f53a4e,Bank Indonesia Drains $3.37 Billion via Overnight Term Deposits,,2019/6/11 18:09:53,0.0,IDR
67dd509bf0bc4e118e0ecc9549c8dfee,Greek April EU-Harmonized CPI Rises 1.1% vs Year Earlier,,2019/5/10 17:47:06,60.0,EUR
b5a23b69b1c24e3d9f67522ac1cccee1,Pound Risk Reversal Falls as Traders Hedge Against March Exit,,2019/3/21 03:41:36,-60.0,GBP
f1288a71611d450db195988ad28a99eb,Action Forex: FOMC Minutes Reinforced Patience Approach to Monetary Decision,,2019/5/23 11:51:17,0.0,USD
004ee0253f1c4babb099b089c3945a41,Weak China Stimulus Transmission Fuels Stocks Pain: Markets Live,,2019/6/13 08:24:03,-60.0,CNY
49672d930ab04cdeb028e744e020b82c,ForexLive: FTs Payne: Speculation chatter on PM May's announced resignation schedule,,2019/5/23 21:36:38,0.0,GBP
ab52a814f1584292b672649f69f3eeb4,China Loosens Some Limits on Car Purchases in Consumption Plan,2019/8/27 18:03:19,2019/8/27 18:03:20,60.0,CNY
0f437346825241e19bb6ff4dc36c4ef2,Bank of England Recent Policy Comments and Decisions,,2019/6/18 14:00:04,60.0,GBP
021be97729724dfda127366307f0b601,U.S. Curve Shifts Higher: Treasury Update,,2019/5/21 03:30:01,0.0,USD
a7100b3026d144758f1750586aeb0ece,An Insufficiently Dovish ECB Sends Stocks Lower: MLIV Transcript,,2019/7/26 06:01:13,-60.0,EUR
bb55bca1f2ea4430878cff611c353630,"Won, Yields Drop as Govt Lowers Growth Outlook: Inside Korea",,2019/7/3 09:30:17,-60.0,KRW
47b3b5da836c4c0e8d557226ad500cf6,Irish House-Price Inflation Slowed in April for Seventh Month,,2019/6/25 11:04:57,-60.0,EUR
6f3ff9f844854796b279e5019d6f9d9a,BOJ Likely to Expand QE to Avoid Yen's Appreciation: Sumitomo,,2019/6/21 08:33:04,0.0,JPY
c96e28e384f74b2eaa947844be1c8120,Dollar Gains as Growth Woes Fuel Flight to Safety: Inside G-10,,2019/5/29 11:31:14,60.0,USD
b0eb5921210a41acb197719d992399c4,Parliament Debating Plans for No-Deal EU Split: Brexit Update,2019/9/10 00:40:11,2019/9/10 00:40:11,0.0,EUR
c89144aee23b4c56aa8557529031c0e3,Spain July Manufacturing PMI 48.2 vs 47.9 in June; Est. 48,,2019/8/1 15:15:01,0.0,EUR
5a3a86d50de34e8cb7ed6dd23bb88ac6,Tech Leads U.S. Stock Advance; Yields Move Higher: Markets Wrap,,2019/6/18 00:36:50,60.0,USD
d1c7bb0fe5914432967c798f3eba6242,U.K. Tories Vote for May’s Successor After Johnson Plays It Safe,,2019/6/13 12:00:05,0.0,GBP
16d2ed74ae564b5d8c4bf5e1d043f272,"Powell Gave, But the Markets Want So Much More: John Authers",,2019/6/20 12:01:39,0.0,USD
82e2b0edfa1f4aee94a2afddf28b8e61,U.S. Stocks Pare Drop as Treasury Rally Fades: Markets Wrap,,2019/5/30 03:48:43,0.0,USD
ec623c6961ed4a228f01ae6ea16e272a,"South Africa Curve Steady, CDS Spread Wider: Sovereign Update",,2019/8/5 21:30:04,0.0,ZAR
af9fba30251d442bad21c2f7818489bb,Record Field of Tories Bid to Succeed Theresa May as U.K. Leader,,2019/6/11 12:00:01,0.0,GBP
a18f58333ee54d1d81ea017b32114268,ForexLive: FOMC minutes response - inflation dip transitory,,2019/5/23 06:36:14,0.0,USD
54b3aaf1b1524cfdb401f1cd0575f290,China Approves $103.98 Billion QDII Quota as of June 28; Details,,2019/6/28 16:20:01,0.0,CNY
7ec9b5e9aa8c40dbb666291d08969f2a,"Emerging Markets Weekly Podcast: Tariff War, RBI Meeting, Eskom",,2019/6/3 14:00:46,60.0,INR
b3b30570897b47e69bb09010b530a324,"Action Forex: Risk Aversion Decreases, JPY Set For Weekly Loss",2019/8/30 18:29:36,2019/8/30 18:29:36,0.0,JPY
