id,headline,new_time,received_time,model_sentiment,currency
3b737b2ae05d448f95847893133af382,*JAPAN TO SELL 4.33 TRILLION YEN IN T-DISCOUNT BILLS TODAY,,2019/7/5 09:20:02,0.0,JPY
5f96d47ebf744aeaa79bd5635be59fc3,"*S. AFRICA'S EMPLOYED ROSE BY 21,000 TO 16.31 MILLION",,2019/7/30 17:30:01,60.0,ZAR
554b206e486f4c0da0183d1d297407e5,*POWELL: WIDESPREAD TARIFFS OVER LONG TIME WOULD BE BAD FOR U.S.,,2018/9/27 02:49:51,-60.0,USD
4bf7429d2aca4086b0ace8389fa1d825,*INDIA ACCEPTED 19 BIDS FOR 91-DAY NOTES: RBI STATEMENT,,2019/7/24 17:53:09,0.0,INR
4363f7b410514c9fae8f70996c219fbd,*U.S. JUNE CONSUMER PRICES RISE 0.1% M/M; CORE UP 0.3%,,2019/7/11 20:30:12,60.0,USD
5c292af59dc0423883f6dd42a6808d54,*S. AFRICA SARB OWNERSHIP DEBATE DAMAGING TO ECONOMY: KGANYAGO,,2019/7/24 17:01:08,0.0,ZAR
565a279298774f2d9e44a4754f209d9e,*TITO MBOWENI REAPPOINTED AS SOUTH AFRICAN FINANCE MINISTER,,2019/5/30 03:04:29,0.0,ZAR
3c363fc7eb054cb58dc22906c3385ad9,*DEATH TOLL FROM INDONESIAN ELECTION RIOTS JUMPS TO 7: POLICE,,2019/5/23 16:15:02,0.0,IDR
dc96391aa083479698633442d94b32b1,*POWELL: INFLATION AND UNEMPLOYMENT LINK NOW A FAINT HEARTBEAT,,2019/7/11 02:10:58,60.0,USD
9f75eda96fdc4f1ebce9c4ae378219cf,*U.S. CONTINUING JOBLESS CLAIMS AT 1.713MLN TWO WEEKS AGO,,2019/1/24 21:30:00,0.0,USD
3e12087ab1134db4b2d0e54a75e34a16,"*NOMURA FIXES YEN AT 106.02/DOLLAR, 0.09 STRONGER",,2019/8/9 08:56:28,60.0,JPY
5c8a492590ae4682a551c55c8dde3c66,*ECB TO ADHERE TO PRINCIPLE OF MARKET NEUTRALITY W/ REINVESTMENT,,2019/6/25 13:45:32,0.0,EUR
3e1eb614665c47f6b3ed8bbf005e858f,*PBOC'S YI: STILL HAVE MANY PEOPLE LOOKING FOR JOBS IN CHINA,,2019/7/1 20:34:24,60.0,CNY
812e7790f68c44cca15adb34522539fe,*FRANCE TO SELL UP TO EU1.20 BLN 154-DAY BILLS ON AUG. 12,,2019/8/9 17:01:03,0.0,EUR
c3e49e60e04b430baf104879df266a6b,*RBI OVERNIGHT VARIABLE REVERSE REPO CUT-OFF RATE IS 5.74%,,2019/6/19 18:49:31,0.0,INR
d8c237045eee4ba48ccc2547fa03b86e,*POWELL: WE NEED TO BE REALLY STRONG ON 2% INFLATION,,2019/6/20 02:48:15,60.0,USD
01971c1ce1034e008e857da0457dc472,*NATO'S STOLTENBERG SPEAKS TO REPORTERS IN SYDNEY,,2019/8/7 16:30:04,0.0,AUD
de3b917c591f4e0799df23c2b1935f52,*ECB CHANGES NOTIFICATION PERIOD OF TLTRO II EARLY REPAYMENTS,,2019/7/29 18:56:36,0.0,EUR
3fb126707f2c4b50bc02f4973dc95147,*SOUTH KOREA AUG. CONSUMER CONFIDENCE FALLS TO 92.5,2019/8/27 05:00:15,2019/8/27 05:00:16,-60.0,KRW
7f7e35cd46554237a0ce247bcf8e3faa,*RBI DRAINS 300.06BLN RUPEES VIA OVERNIGHT REVERSE REPO AUCTION,,2019/5/16 16:53:04,60.0,INR
20a90940329641e6a699664d023ee3ec,*U.S. MAY DURABLE GOODS ORDERS FALL 1.3%; EX-TRANS. RISE 0.3%,,2019/6/26 20:35:38,60.0,USD
a5ec2daa806343139255bb80b91e091d,*KAPLAN: A RATE CUT FROM HERE WOULD MAKE FED POLICY STIMULATIVE,,2019/6/5 19:33:26,0.0,USD
c70a877a096d4de6a5ea5925e32b9a35,*FED MEDIAN EST. FOR NEUTRAL FUNDS RATE 2.5% VS 2.8% PRIOR EST.,,2019/6/20 02:00:07,0.0,USD
31b1e305c1b0460e9f2296d17d2463bc,*JAPAN'S AMARI SAYS 99% CHANCE THERE WON'T BE DUAL ELECTION: NTV,,2019/5/28 06:35:13,-60.0,JPY
e9d8d8423620422ba515126a141092e1,*FX DEPOSITS HELD BY S. KOREANS FALL TO $63.2B AT END-APRIL: BOK,,2019/5/16 11:00:06,-60.0,KRW
4eae3176bf394924ae3c3525bb56fa4f,*RBI: RESERVE BANK OF INDIA IMPOSES MONETARY PENALTY ON ZIPCASH,,2019/6/11 20:06:55,0.0,INR
91bc5fc65afa45e9ad8f1d1451e61725,*POWELL: POLICY IS STILL ACCOMMODATIVE,,2018/9/27 03:04:07,60.0,USD
672d37e169b341b9a2818d0df9a60d5d,*BELGIAN MAY CONSUMER CONFIDENCE RISES TO MINUS 5.0,,2019/5/20 21:00:00,0.0,EUR
af57f59f8e8f46f6a4474dc46ceb8555,*RBI GOT BIDS WORTH 106.40BLN RUPEES AT 7-DAY REVERSE REPO,,2019/7/9 19:11:37,0.0,INR
07473d8d77ba4a0d92bdef9e165b6aa6,*RAND HOLDS LOSSES AS SARB LEAVES KEY RATE UNCHANGED,,2019/5/23 21:11:46,60.0,ZAR
17267e225c644d43915b55ac24c2374d,*SINGAPORE REVIEWING 1.5-2.5% GDP FORECAST RANGE FOR 2019: MENON,,2019/6/27 12:00:01,0.0,SGD
